ID;Active (0/1);Nombre/ Descripción corta;Categories (x,y,z...); Price tax included;Tax rules ID;Precio al por mayor;On sale;Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Fabricante;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Cantidad;Minimal quantity;Visible en;Additional shipping cost;Unit for the unit price;Unit price;Descripción corta;Descripción;Tags;Meta-título;Meta palabras clave;Meta descripción;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Estado;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
603;1;MESH 5ATM W.R. CLASSIC WATCH;;59,95;4;28,95;1;;;;;4H294   AZ;;;;;;;;;;;29;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H294-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
604;1;MESH 5ATM W.R. CLASSIC WATCH;;59,95;4;28,95;1;;;;;4H294   M;;;;;;;;;;;14;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H294-M.jpg;1;;0;;1;1;0;Out of stock;1;;;
605;1;MESH 5ATM W.R. CLASSIC WATCH;;59,95;4;28,95;1;;;;;4H294   N;;;;;;;;;;;24;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H294-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
606;1;MESH 5ATM W.R. CLASSIC WATCH;;59,95;4;28,95;1;;;;;4H294   NN;;;;;;;;;;;27;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H294-NN.jpg;1;;0;;1;1;0;Out of stock;1;;;
607;1;MESH 5ATM W.R. CLASSIC WATCH;;56,95;4;24,95;1;;;;;4H295   AZ;;;;;;;;;;;37;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H295-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
608;1;MESH 5ATM W.R. CLASSIC WATCH;;56,95;4;24,95;1;;;;;4H295   BL;;;;;;;;;;;45;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H295-BL.jpg;1;;0;;1;1;0;Out of stock;1;;;
609;1;MESH 5ATM W.R. CLASSIC WATCH;;56,95;4;24,95;1;;;;;4H295   NBL;;;;;;;;;;;68;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H295-NBL.jpg;1;;0;;1;1;0;Out of stock;1;;;
610;1;MESH 5ATM W.R. CLASSIC WATCH;;56,95;4;24,95;1;;;;;4H295   NPL;;;;;;;;;;;42;1;both;6.00;;;<p>MESH 5ATM W.R. CLASSIC WATCH</p>   ;"<ul><li class=""bullet"">CLASSIC CASE</li><li class=""bullet"">MESH STRAP</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;MESH-5ATM-WR-CLASSIC-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H295-NPL.jpg;1;;0;;1;1;0;Out of stock;1;;;
611;1;STAINLESS STEEL MULTIFUNCTION WATCH;;99,95;4;49,95;1;;;;;4H296   AZ;;;;;;;;;;;23;1;both;6.00;;;<p>STAINLESS STEEL MULTIFUNCTION WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MULTIFUNCTION DESIGN</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;STAINLESS-STEEL-MULTIFUNCTION-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H296-AZ.jpg;1;;0;;1;1;0;Out of stock;1;;;
612;1;STAINLESS STEEL MULTIFUNCTION WATCH;;99,95;4;49,95;1;;;;;4H296   N;;;;;;;;;;;24;1;both;6.00;;;<p>STAINLESS STEEL MULTIFUNCTION WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MULTIFUNCTION DESIGN</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;STAINLESS-STEEL-MULTIFUNCTION-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H296-N.jpg;1;;0;;1;1;0;Out of stock;1;;;
613;1;STAINLESS STEEL MULTIFUNCTION WATCH;;99,95;4;49,95;1;;;;;4H296   PL;;;;;;;;;;;25;1;both;6.00;;;<p>STAINLESS STEEL MULTIFUNCTION WATCH</p>   ;"<ul><li class=""bullet"">STEEL CASE</li><li class=""bullet"">MULTIFUNCTION DESIGN</li><li class=""bullet"">WATER RESISTANT 5 ATM</li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;STAINLESS-STEEL-MULTIFUNCTION-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H296-PL.jpg;1;;0;;1;1;0;Out of stock;1;;;
614;1;WOODEN CASE WATCH;;69,95;4;33,95;1;;;;;4H297   B;;;;;;;;;;;23;1;both;6.00;;;<p>WOODEN CASE WATCH</p>   ;"<ul><li class=""bullet"">WOODEN CASE</li><li class=""bullet"">WOODEN STRAP</li><li class=""bullet""></li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;WOODEN-CASE-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H297-B.jpg;1;;0;;1;1;0;Out of stock;1;;;
615;1;WOODEN CASE WATCH;;69,95;4;33,95;1;;;;;4H297   M ;;;;;;;;;;;22;1;both;6.00;;;<p>WOODEN CASE WATCH</p>   ;"<ul><li class=""bullet"">WOODEN CASE</li><li class=""bullet"">WOODEN STRAP</li><li class=""bullet""></li></ul>";Watches, Man, Bilyfer, Original, Fashion, Style;;;;WOODEN-CASE-WATCH;In Stock;;1;;;1;http://donreloj.org/img/imagenes/4H297-M.jpg;1;;0;;1;1;0;Out of stock;1;;;
616;1;NATURAL STONE EARRINGS;;42,95;4;18,95;1;;;;;CHA1703 D  PE1;;;;;;;;;;;41;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">STONE DETAIL</li><li class=""bullet"">NATURAL QUARTZ</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1703-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
617;1;NATURAL STONE EARRINGS;;42,95;4;18,95;1;;;;;CHA1703 N  PE1;;;;;;;;;;;20;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1703-N-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
618;1;NATURAL STONE EARRINGS;;42,95;4;18,95;1;;;;;CHA1703 VI PE1;;;;;;;;;;;5;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1703-VI-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
619;1;MINERAL GLASS RING;;26,95;4;12,95;1;;;;;CHA1957 C  A1;;;;;;;;;;;4;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-C-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
620;1;MINERAL GLASS RING;;26,95;4;12,95;1;;;;;CHA1957 F  A1;;;;;;;;;;;6;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-F-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
621;1;MINERAL GLASS RING;;26,95;4;12,95;1;;;;;CHA1957 GR A1;;;;;;;;;;;2;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-GR-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
622;1;MINERAL GLASS NECKLACE;;69,95;4;32,95;1;;;;;CHA1957 GR COL1;;;;;;;;;;;20;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-GR-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
623;1;MINERAL GLASS BRACELET;;59,95;4;24,95;1;;;;;CHA1957 GR PUL1;;;;;;;;;;;18;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-GR-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
624;1;MINERAL GLASS NECKLACE;;69,95;4;32,95;1;;;;;CHA1957 N  COL1;;;;;;;;;;;16;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-N-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
625;1;MINERAL GLASS BRACELET;;59,95;4;24,95;1;;;;;CHA1957 N  PUL1;;;;;;;;;;;14;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-N-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
626;1;MINERAL GLASS RING;;26,95;4;12,95;1;;;;;CHA1957 V  A1;;;;;;;;;;;1;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1957-V-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
627;1;MINERAL GLASS EARRING;;33,95;4;14,95;1;;;;;CHA1958 D  PE1;;;;;;;;;;;2;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1958-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
628;1;MINERAL GLASS EARRING;;33,95;4;14,95;1;;;;;CHA1958 GR PE1;;;;;;;;;;;5;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1958-GR-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
629;1;MINERAL GLASS EARRING;;33,95;4;14,95;1;;;;;CHA1958 N  PE1;;;;;;;;;;;1;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1958-N-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
630;1;MINERAL GLASS EARRING;;33,95;4;14,95;1;;;;;CHA1958 V  PE1;;;;;;;;;;;9;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1958-V-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
631;1;MINERAL GLASS EARRING;;23,95;4;11,60;1;;;;;CHA1961 N  PE1;;;;;;;;;;;9;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1961-N-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
633;1;NATURAL STONE RING;;39,95;4;16,95;1;;;;;CHA1996 L  A1;;;;;;;;;;;1;1;both;6.00;;;<p>NATURAL STONE RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">STONE DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;NATURAL-STONE-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA1996-L-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
634;1;NATURAL STONE NECKLACE;;16,95;4;6,95;1;;;;;CHA2003 AZ /42;;;;;;;;;;;13;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-AZ-42.jpg;1;;0;;1;1;0;Out of stock;1;;;
635;1;NATURAL STONE NECKLACE;;26,95;4;12,65;1;;;;;CHA2003 AZ /80;;;;;;;;;;;12;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-AZ-80.jpg;1;;0;;1;1;0;Out of stock;1;;;
636;1;NATURAL STONE NECKLACE;;16,95;4;6,95;1;;;;;CHA2003 C  /42;;;;;;;;;;;11;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-C-42.jpg;1;;0;;1;1;0;Out of stock;1;;;
637;1;NATURAL STONE NECKLACE;;26,95;4;12,65;1;;;;;CHA2003 C  /80;;;;;;;;;;;21;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-C-80.jpg;1;;0;;1;1;0;Out of stock;1;;;
638;1;NATURAL STONE NECKLACE;;16,95;4;6,95;1;;;;;CHA2003 F  /42;;;;;;;;;;;31;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-F-42.jpg;1;;0;;1;1;0;Out of stock;1;;;
639;1;NATURAL STONE NECKLACE;;26,95;4;12,65;1;;;;;CHA2003 F  /80;;;;;;;;;;;21;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-F-80.jpg;1;;0;;1;1;0;Out of stock;1;;;
640;1;NATURAL STONE NECKLACE;;16,95;4;6,95;1;;;;;CHA2003 M  /42;;;;;;;;;;;1;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-M-42.jpg;1;;0;;1;1;0;Out of stock;1;;;
641;1;NATURAL STONE NECKLACE;;26,95;4;12,65;1;;;;;CHA2003 M  /80;;;;;;;;;;;3;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-M-80.jpg;1;;0;;1;1;0;Out of stock;1;;;
642;1;NATURAL STONE NECKLACE;;16,95;4;6,95;1;;;;;CHA2003 V  /42;;;;;;;;;;;5;1;both;6.00;;;<p>NATURAL STONE NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;NATURAL-STONE-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2003-V-42.jpg;1;;0;;1;1;0;Out of stock;1;;;
643;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 AZ PE1;;;;;;;;;;;24;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
644;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 F  PE1;;;;;;;;;;;27;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-F-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
645;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 GR PE1;;;;;;;;;;;3;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL STONE</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-GR-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
646;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 R  PE1;;;;;;;;;;;33;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">NATURAL QUARTZ</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
647;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 V  PE1;;;;;;;;;;;11;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-V-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
648;1;NATURAL STONE EARRINGS;;13,95;4;5,95;1;;;;;CHA2004 VO PE1;;;;;;;;;;;3;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">COLOR DESIGN </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/CHA2004-VO-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
649;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0001   CU PE1;;;;;;;;;;;93;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0001-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
650;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0001   D  PE1;;;;;;;;;;;113;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0001-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
651;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0001   PL PE1;;;;;;;;;;;125;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0001-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
652;1;GOLD, ROSE GOLD OR RHODIUM EARRING;;27,95;4;11,60;1;;;;;D0002   CU PE1;;;;;;;;;;;80;1;both;6.00;;;<p>GOLD, ROSE GOLD OR RHODIUM EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">HOOP DESIGN</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-ROSE-GOLD-OR-RHODIUM-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0002-CU-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
